TIME,CH3,CH3 Peak Detect
9.08176e-04,0.04,0.06
9.08184e-04,0.04,0.02
9.08192e-04,0.04,0.06
9.08200e-04,0.04,0.02
9.08208e-04,0.04,0.06
9.08216e-04,0.06,0.02
9.08224e-04,0.02,0.06
9.08232e-04,0.04,0.02
9.08240e-04,0.06,0.06
9.08248e-04,0.04,0.02
9.08256e-04,0.06,0.06
9.08264e-04,0.02,0.02
9.08272e-04,0.02,0.06
9.08280e-04,0.04,0.02
9.08288e-04,0.04,0.04
9.08296e-04,0.02,0.02
9.08304e-04,0.06,0.04
9.08312e-04,0.04,0.02
9.08320e-04,0.04,0.06
9.08328e-04,0.04,0.02
9.08336e-04,0.04,0.06
9.08344e-04,0.06,0.02
9.08352e-04,0.06,0.06
9.08360e-04,0.04,0.04
9.08368e-04,0.06,0.06
9.08376e-04,0.04,0.02
9.08384e-04,0.06,0.06
9.08392e-04,0.06,0.02
9.08400e-04,0.04,0.06
9.08408e-04,0.04,0.02
9.08416e-04,0.04,0.06
9.08424e-04,0.04,0.02
9.08432e-04,0.04,0.06
9.08440e-04,0.04,0.02
9.08448e-04,0.06,0.04
9.08456e-04,0.04,0.02
9.08464e-04,0.04,0.06
9.08472e-04,0.04,0.02
9.08480e-04,0.04,0.06
9.08488e-04,0.06,0.02
9.08496e-04,0.04,0.04
9.08504e-04,0.04,0.02
9.08512e-04,0.04,0.06
9.08520e-04,0.06,0.02
9.08528e-04,0.06,0.06
9.08536e-04,0.06,0.02
9.08544e-04,0.02,0.06
9.08552e-04,0.08,0.02
9.08560e-04,0.04,0.06
9.08568e-04,0.06,0.02
9.08576e-04,0.04,0.08
9.08584e-04,0.04,0.02
9.08592e-04,0.04,0.06
9.08600e-04,0.06,0.02
9.08608e-04,0.04,0.06
9.08616e-04,0.06,0.02
9.08624e-04,0.02,0.06
9.08632e-04,0.04,0.02
9.08640e-04,0.02,0.06
9.08648e-04,0.04,0.02
9.08656e-04,0.04,0.06
9.08664e-04,0.04,0.02
9.08672e-04,0.04,0.06
9.08680e-04,0.04,0.02
9.08688e-04,0.04,0.04
9.08696e-04,0.06,0.02
9.08704e-04,0.06,0.06
9.08712e-04,0.04,0.02
9.08720e-04,0.04,0.06
9.08728e-04,0.04,0.02
9.08736e-04,0.02,0.06
9.08744e-04,0.04,0.02
9.08752e-04,0.04,0.04
9.08760e-04,0.04,0.02
9.08768e-04,0.04,0.06
9.08776e-04,0.04,0.02
9.08784e-04,0.06,0.06
9.08792e-04,0.02,0.02
9.08800e-04,0.04,0.06
9.08808e-04,0.06,0.02
9.08816e-04,0.04,0.06
9.08824e-04,0.04,0.02
9.08832e-04,0.06,0.06
9.08840e-04,0.04,0.02
9.08848e-04,0.06,0.06
9.08856e-04,0.06,0.04
9.08864e-04,0.02,0.06
9.08872e-04,0.02,0.02
9.08880e-04,0.04,0.06
9.08888e-04,0.04,0.02
9.08896e-04,0.04,0.06
9.08904e-04,0.04,0.02
9.08912e-04,0.02,0.06
9.08920e-04,0.04,-3.33786e-08
9.08928e-04,0.04,0.06
9.08936e-04,0.06,0.02
9.08944e-04,0.06,0.06
9.08952e-04,0.04,0.02
9.08960e-04,0.04,0.06
9.08968e-04,0.06,0.02
9.08976e-04,0.04,0.06
9.08984e-04,0.04,0.02
9.08992e-04,0.06,0.06
9.09000e-04,0.06,0.02
9.09008e-04,0.04,0.06
9.09016e-04,0.04,0.02
9.09024e-04,0.04,0.06
9.09032e-04,0.06,0.02
9.09040e-04,0.06,0.06
9.09048e-04,0.06,0.04
9.09056e-04,0.04,0.06
9.09064e-04,0.04,0.02
9.09072e-04,0.06,0.06
9.09080e-04,0.02,0.02
9.09088e-04,0.04,0.06
9.09096e-04,0.04,-3.33786e-08
9.09104e-04,0.08,0.04
9.09112e-04,0.04,0.02
9.09120e-04,0.06,0.08
9.09128e-04,0.06,0.02
9.09136e-04,0.06,0.06
9.09144e-04,0.06,0.04
9.09152e-04,0.04,0.06
9.09160e-04,0.04,0.02
9.09168e-04,0.04,0.06
9.09176e-04,0.04,0.02
9.09184e-04,0.06,0.06
9.09192e-04,0.04,0.02
9.09200e-04,0.04,0.06
9.09208e-04,0.04,0.02
9.09216e-04,0.04,0.06
9.09224e-04,0.04,0.02
9.09232e-04,0.02,0.06
9.09240e-04,0.08,0.02
9.09248e-04,0.04,0.06
9.09256e-04,0.02,0.02
9.09264e-04,0.04,0.08
9.09272e-04,0.06,0.02
9.09280e-04,0.06,0.06
9.09288e-04,0.04,0.02
9.09296e-04,0.06,0.06
9.09304e-04,0.06,-3.33786e-08
9.09312e-04,0.04,0.06
9.09320e-04,0.04,-3.33786e-08
9.09328e-04,0.04,0.06
9.09336e-04,0.04,0.02
9.09344e-04,0.06,0.06
9.09352e-04,0.06,0.02
9.09360e-04,0.06,0.06
9.09368e-04,0.06,0.02
9.09376e-04,0.04,0.06
9.09384e-04,0.06,0.02
9.09392e-04,0.06,0.06
9.09400e-04,0.04,0.02
9.09408e-04,0.02,0.06
9.09416e-04,0.06,0.02
9.09424e-04,0.04,0.06
9.09432e-04,0.04,0.02
9.09440e-04,0.04,0.06
9.09448e-04,0.04,0.02
9.09456e-04,0.06,0.06
9.09464e-04,0.02,0.02
9.09472e-04,0.04,0.06
9.09480e-04,0.04,0.02
9.09488e-04,0.02,0.06
9.09496e-04,0.04,0.02
9.09504e-04,0.06,0.06
9.09512e-04,0.02,0.02
9.09520e-04,0.04,0.06
9.09528e-04,0.04,0.02
9.09536e-04,0.06,0.06
9.09544e-04,0.06,0.02
9.09552e-04,0.04,0.06
9.09560e-04,0.06,0.02
9.09568e-04,0.06,0.06
9.09576e-04,0.04,0.04
9.09584e-04,0.04,0.06
9.09592e-04,0.04,0.02
9.09600e-04,0.04,0.06
9.09608e-04,0.06,0.02
9.09616e-04,0.04,0.06
9.09624e-04,0.04,0.02
9.09632e-04,0.02,0.06
9.09640e-04,0.06,0.02
9.09648e-04,0.06,0.06
9.09656e-04,0.04,0.02
9.09664e-04,0.04,0.06
9.09672e-04,0.06,0.02
9.09680e-04,0.04,0.06
9.09688e-04,0.04,0.04
9.09696e-04,0.04,0.06
9.09704e-04,0.04,0.02
9.09712e-04,0.04,0.06
9.09720e-04,0.06,0.02
9.09728e-04,0.04,0.06
9.09736e-04,0.04,0.02
9.09744e-04,0.06,0.06
9.09752e-04,0.04,0.02
9.09760e-04,0.04,0.06
9.09768e-04,0.04,0.02
9.09776e-04,0.04,0.06
9.09784e-04,0.04,0.02
9.09792e-04,0.06,0.06
9.09800e-04,0.04,0.02
9.09808e-04,0.06,0.06
9.09816e-04,0.04,0.02
9.09824e-04,0.04,0.06
9.09832e-04,0.04,0.02
9.09840e-04,0.02,0.06
9.09848e-04,0.04,0.02
9.09856e-04,0.06,0.06
9.09864e-04,0.04,0.02
9.09872e-04,0.06,0.06
9.09880e-04,0.06,0.02
9.09888e-04,0.04,0.06
9.09896e-04,0.06,0.02
9.09904e-04,0.04,0.06
9.09912e-04,0.04,0.04
9.09920e-04,0.02,0.06
9.09928e-04,0.04,0.02
9.09936e-04,0.04,0.06
9.09944e-04,0.04,0.02
9.09952e-04,0.04,0.06
9.09960e-04,0.04,0.02
9.09968e-04,0.04,0.06
9.09976e-04,0.04,0.02
9.09984e-04,0.06,0.06
9.09992e-04,0.06,0.04
9.10000e-04,0.06,0.06
9.10008e-04,0.02,0.04
9.10016e-04,0.04,0.06
9.10024e-04,0.04,0.02
9.10032e-04,0.06,0.06
9.10040e-04,0.06,0.02
9.10048e-04,0.04,0.06
9.10056e-04,0.04,0.04
9.10064e-04,0.06,0.06
9.10072e-04,0.04,0.02
9.10080e-04,0.04,0.06
9.10088e-04,0.04,0.02
9.10096e-04,0.06,0.04
9.10104e-04,0.06,0.02
9.10112e-04,0.04,0.06
9.10120e-04,0.04,0.02
9.10128e-04,0.04,0.06
9.10136e-04,0.06,0.02
9.10144e-04,0.04,0.04
9.10152e-04,0.04,0.02
9.10160e-04,0.02,0.06
9.10168e-04,0.06,0.02
9.10176e-04,0.08,0.06
9.10184e-04,0.04,0.02
9.10192e-04,0.04,0.08
9.10200e-04,0.06,0.02
9.10208e-04,0.04,0.06
9.10216e-04,0.04,0.02
9.10224e-04,0.04,0.06
9.10232e-04,0.04,0.02
9.10240e-04,0.06,0.06
9.10248e-04,0.04,0.02
9.10256e-04,0.04,0.06
9.10264e-04,0.06,0.02
9.10272e-04,0.06,0.06
9.10280e-04,0.04,0.02
9.10288e-04,0.04,0.06
9.10296e-04,0.06,0.02
9.10304e-04,0.04,0.06
9.10312e-04,0.04,0.02
9.10320e-04,0.04,0.06
9.10328e-04,0.06,0.02
9.10336e-04,0.06,0.06
9.10344e-04,0.06,0.02
9.10352e-04,0.04,0.06
9.10360e-04,0.04,0.02
9.10368e-04,0.04,0.06
9.10376e-04,0.06,0.02
9.10384e-04,0.06,0.06
9.10392e-04,0.04,0.02
9.10400e-04,0.04,0.06
9.10408e-04,0.04,0.02
9.10416e-04,0.06,0.04
9.10424e-04,0.04,0.02
9.10432e-04,0.04,0.06
9.10440e-04,0.04,0.02
9.10448e-04,0.08,0.06
9.10456e-04,0.06,0.02
9.10464e-04,0.04,0.08
9.10472e-04,0.02,0.02
9.10480e-04,0.04,0.06
9.10488e-04,0.04,0.02
9.10496e-04,0.04,0.06
9.10504e-04,0.04,0.02
9.10512e-04,0.06,0.06
9.10520e-04,0.06,0.02
9.10528e-04,0.06,0.06
9.10536e-04,0.04,0.04
9.10544e-04,0.04,0.06
9.10552e-04,0.04,-3.33786e-08
9.10560e-04,0.06,0.06
9.10568e-04,0.06,0.04
9.10576e-04,0.04,0.06
9.10584e-04,0.06,0.02
9.10592e-04,0.06,0.06
9.10600e-04,0.04,0.02
9.10608e-04,0.04,0.06
9.10616e-04,0.04,0.02
9.10624e-04,0.06,0.06
9.10632e-04,0.06,0.02
9.10640e-04,0.04,0.06
9.10648e-04,0.04,0.02
9.10656e-04,0.04,0.06
9.10664e-04,0.04,0.02
9.10672e-04,0.02,0.06
9.10680e-04,0.04,0.02
9.10688e-04,0.06,0.04
9.10696e-04,0.04,0.02
9.10704e-04,0.04,0.08
9.10712e-04,0.06,0.02
9.10720e-04,0.04,0.06
9.10728e-04,0.04,0.02
9.10736e-04,0.04,0.06
9.10744e-04,0.06,0.02
9.10752e-04,0.06,0.04
9.10760e-04,0.04,0.02
9.10768e-04,0.04,0.06
9.10776e-04,0.04,0.04
9.10784e-04,0.02,0.04
9.10792e-04,0.04,0.02
9.10800e-04,0.06,0.06
9.10808e-04,0.04,0.02
9.10816e-04,0.04,0.06
9.10824e-04,0.04,0.02
9.10832e-04,0.06,0.06
9.10840e-04,0.04,0.04
9.10848e-04,0.02,0.06
9.10856e-04,0.04,0.02
9.10864e-04,0.04,0.06
9.10872e-04,0.04,0.02
9.10880e-04,0.04,0.04
9.10888e-04,0.02,0.02
9.10896e-04,0.06,0.06
9.10904e-04,0.02,0.02
9.10912e-04,0.06,0.06
9.10920e-04,0.04,0.02
9.10928e-04,0.06,0.06
9.10936e-04,0.04,0.02
9.10944e-04,0.04,0.08
9.10952e-04,0.06,0.02
9.10960e-04,0.04,0.06
9.10968e-04,0.04,0.02
9.10976e-04,0.04,0.06
9.10984e-04,0.04,0.02
9.10992e-04,0.02,0.08
9.11000e-04,0.04,0.02
9.11008e-04,0.04,0.06
9.11016e-04,0.06,0.02
9.11024e-04,0.04,0.06
9.11032e-04,0.06,0.02
9.11040e-04,0.06,0.08
9.11048e-04,0.04,0.02
9.11056e-04,0.04,0.06
9.11064e-04,0.06,0.02
9.11072e-04,0.04,0.06
9.11080e-04,0.04,0.02
9.11088e-04,0.06,0.06
9.11096e-04,0.06,0.02
9.11104e-04,0.06,0.06
9.11112e-04,0.04,0.02
9.11120e-04,0.04,0.06
9.11128e-04,0.04,0.02
9.11136e-04,0.04,0.06
9.11144e-04,0.04,0.02
9.11152e-04,0.06,0.06
9.11160e-04,0.04,0.02
9.11168e-04,0.04,0.06
9.11176e-04,0.04,0.02
9.11184e-04,0.06,0.06
9.11192e-04,0.06,0.02
9.11200e-04,0.04,0.06
9.11208e-04,0.06,0.02
9.11216e-04,0.04,0.06
9.11224e-04,0.04,0.02
9.11232e-04,0.06,0.06
9.11240e-04,0.06,0.02
9.11248e-04,0.02,0.06
9.11256e-04,0.06,0.02
9.11264e-04,0.04,0.06
9.11272e-04,0.06,0.02
9.11280e-04,0.04,0.06
9.11288e-04,0.02,0.02
9.11296e-04,0.04,0.06
9.11304e-04,0.04,0.02
9.11312e-04,0.06,0.06
9.11320e-04,0.06,-3.33786e-08
9.11328e-04,0.06,0.06
9.11336e-04,0.04,0.02
9.11344e-04,0.04,0.06
9.11352e-04,0.06,0.02
9.11360e-04,0.04,0.04
9.11368e-04,0.04,0.04
9.11376e-04,0.04,0.06
9.11384e-04,0.04,0.02
9.11392e-04,0.04,0.06
9.11400e-04,0.04,0.02
9.11408e-04,0.06,0.06
9.11416e-04,0.06,0.02
9.11424e-04,0.06,0.06
9.11432e-04,0.04,0.02
9.11440e-04,0.04,0.06
9.11448e-04,0.04,0.02
9.11456e-04,0.04,0.06
9.11464e-04,0.06,0.02
9.11472e-04,0.04,0.06
9.11480e-04,0.04,0.02
9.11488e-04,0.04,0.06
9.11496e-04,0.04,0.02
9.11504e-04,0.06,0.06
9.11512e-04,0.06,0.02
9.11520e-04,0.02,0.06
9.11528e-04,0.02,0.02
9.11536e-04,0.04,0.06
9.11544e-04,0.04,0.02
9.11552e-04,0.06,0.06
9.11560e-04,0.04,0.02
9.11568e-04,0.04,0.06
9.11576e-04,0.04,0.02
9.11584e-04,0.04,0.06
9.11592e-04,0.04,0.02
9.11600e-04,0.04,0.06
9.11608e-04,0.04,0.02
9.11616e-04,0.06,0.06
9.11624e-04,0.02,0.02
9.11632e-04,0.04,0.06
9.11640e-04,0.04,0.02
9.11648e-04,0.04,0.06
9.11656e-04,0.06,0.02
9.11664e-04,0.06,0.06
9.11672e-04,0.04,0.02
9.11680e-04,0.02,0.08
9.11688e-04,0.04,0.02
9.11696e-04,0.02,0.06
9.11704e-04,0.04,-3.33786e-08
9.11712e-04,0.04,0.06
9.11720e-04,0.04,0.02
9.11728e-04,0.04,0.06
9.11736e-04,0.04,0.02
9.11744e-04,0.02,0.06
9.11752e-04,0.04,0.02
9.11760e-04,0.06,0.06
9.11768e-04,0.04,0.02
9.11776e-04,0.04,0.06
9.11784e-04,0.04,0.02
9.11792e-04,0.04,0.06
9.11800e-04,0.04,0.02
9.11808e-04,0.06,0.04
9.11816e-04,0.04,0.02
9.11824e-04,0.04,0.06
9.11832e-04,0.02,0.02
9.11840e-04,0.04,0.08
9.11848e-04,0.04,0.02
9.11856e-04,0.04,0.06
9.11864e-04,0.04,0.02
9.11872e-04,0.04,0.06
9.11880e-04,0.04,0.02
9.11888e-04,0.04,0.04
9.11896e-04,0.04,0.02
9.11904e-04,0.04,0.06
9.11912e-04,0.06,0.02
9.11920e-04,0.04,0.06
9.11928e-04,0.04,0.02
9.11936e-04,0.06,0.06
9.11944e-04,0.04,0.02
9.11952e-04,0.04,0.06
9.11960e-04,0.04,0.02
9.11968e-04,0.06,0.06
9.11976e-04,0.04,0.02
9.11984e-04,0.04,0.06
9.11992e-04,0.04,0.04
9.12000e-04,0.04,0.06
9.12008e-04,0.04,0.02
9.12016e-04,0.04,0.06
9.12024e-04,0.04,0.02
9.12032e-04,0.06,0.06
9.12040e-04,0.06,0.02
9.12048e-04,0.06,0.06
9.12056e-04,0.04,0.02
9.12064e-04,0.04,0.06
9.12072e-04,0.04,0.02
9.12080e-04,0.04,0.04
9.12088e-04,0.02,0.04
9.12096e-04,0.04,0.08
9.12104e-04,0.04,0.02
9.12112e-04,0.04,0.06
9.12120e-04,0.04,0.02
9.12128e-04,0.06,0.06
9.12136e-04,0.04,0.02
9.12144e-04,0.04,0.06
9.12152e-04,0.04,0.04
9.12160e-04,0.04,0.06
9.12168e-04,0.04,0.02
9.12176e-04,0.04,0.06
9.12184e-04,0.04,0.02
9.12192e-04,0.02,0.04
9.12200e-04,0.04,0.02
9.12208e-04,0.06,0.06
9.12216e-04,0.04,0.02
9.12224e-04,0.02,0.06
9.12232e-04,0.04,0.02
9.12240e-04,0.04,0.04
9.12248e-04,0.06,0.02
9.12256e-04,0.06,0.06
9.12264e-04,0.04,0.02
9.12272e-04,0.04,0.08
9.12280e-04,0.04,0.02
9.12288e-04,0.02,0.06
9.12296e-04,0.04,0.02
9.12304e-04,0.04,0.06
9.12312e-04,0.02,0.02
9.12320e-04,0.04,0.04
9.12328e-04,0.06,0.02
9.12336e-04,0.06,0.06
9.12344e-04,0.06,0.02
9.12352e-04,0.08,0.06
9.12360e-04,0.04,0.02
9.12368e-04,0.04,0.08
9.12376e-04,0.06,0.02
9.12384e-04,0.06,0.06
9.12392e-04,0.06,0.02
9.12400e-04,0.04,0.06
9.12408e-04,0.06,0.02
9.12416e-04,0.04,0.06
9.12424e-04,0.04,0.04
9.12432e-04,0.06,0.06
9.12440e-04,0.04,0.02
9.12448e-04,0.04,0.06
9.12456e-04,0.06,0.04
9.12464e-04,0.06,0.06
9.12472e-04,0.04,0.02
9.12480e-04,0.06,0.06
9.12488e-04,0.06,0.02
9.12496e-04,0.04,0.08
9.12504e-04,0.06,0.02
9.12512e-04,0.04,0.06
9.12520e-04,0.04,0.02
9.12528e-04,0.04,0.06
9.12536e-04,0.06,0.02
9.12544e-04,0.06,0.04
9.12552e-04,0.04,0.02
9.12560e-04,0.04,0.08
9.12568e-04,0.04,0.02
9.12576e-04,0.04,0.06
9.12584e-04,0.04,0.02
9.12592e-04,0.04,0.06
9.12600e-04,0.04,0.02
9.12608e-04,0.04,0.06
9.12616e-04,0.04,0.02
9.12624e-04,0.06,0.06
9.12632e-04,0.04,0.02
9.12640e-04,0.04,0.06
9.12648e-04,0.06,0.02
9.12656e-04,0.04,0.06
9.12664e-04,0.04,0.02
9.12672e-04,0.04,0.06
9.12680e-04,0.04,0.02
9.12688e-04,0.06,0.06
9.12696e-04,0.06,0.02
9.12704e-04,0.06,0.06
9.12712e-04,0.04,0.02
9.12720e-04,0.02,0.06
9.12728e-04,0.04,0.02
9.12736e-04,0.06,0.06
9.12744e-04,0.04,0.02
9.12752e-04,0.04,0.06
9.12760e-04,0.04,0.02
9.12768e-04,0.04,0.06
9.12776e-04,0.06,0.02
9.12784e-04,0.04,0.06
9.12792e-04,0.06,0.02
9.12800e-04,0.06,0.06
9.12808e-04,0.04,-3.33786e-08
9.12816e-04,0.04,0.06
9.12824e-04,0.02,0.02
9.12832e-04,0.04,0.06
9.12840e-04,0.06,0.02
9.12848e-04,0.02,0.06
9.12856e-04,0.04,0.02
9.12864e-04,0.06,0.06
9.12872e-04,0.04,0.02
9.12880e-04,0.04,0.06
9.12888e-04,0.06,0.02
9.12896e-04,0.06,0.08
9.12904e-04,0.04,0.02
9.12912e-04,0.06,0.06
9.12920e-04,0.06,0.02
9.12928e-04,0.04,0.06
9.12936e-04,0.04,0.02
9.12944e-04,0.06,0.06
9.12952e-04,0.06,0.02
9.12960e-04,0.04,0.06
9.12968e-04,0.04,0.02
9.12976e-04,0.06,0.06
9.12984e-04,0.04,0.02
9.12992e-04,0.06,0.06
9.13000e-04,0.04,0.02
9.13008e-04,0.04,0.06
9.13016e-04,0.04,0.02
9.13024e-04,0.04,0.06
9.13032e-04,0.04,0.02
9.13040e-04,0.04,0.06
9.13048e-04,0.06,-3.33786e-08
9.13056e-04,0.04,0.06
9.13064e-04,0.04,0.02
9.13072e-04,0.04,0.06
9.13080e-04,0.02,0.02
9.13088e-04,0.04,0.06
9.13096e-04,0.04,0.02
9.13104e-04,0.06,0.06
9.13112e-04,0.04,0.02
9.13120e-04,0.04,0.06
9.13128e-04,0.04,0.02
9.13136e-04,0.04,0.06
9.13144e-04,0.04,0.02
9.13152e-04,0.04,0.06
9.13160e-04,0.04,0.02
9.13168e-04,0.02,0.06
9.13176e-04,0.04,0.02
9.13184e-04,0.04,0.06
9.13192e-04,0.04,0.02
9.13200e-04,0.04,0.04
9.13208e-04,0.04,0.04
9.13216e-04,0.04,0.04
9.13224e-04,0.04,0.02
9.13232e-04,0.04,0.04
9.13240e-04,0.06,0.02
9.13248e-04,0.06,0.06
9.13256e-04,0.06,0.02
9.13264e-04,0.06,0.06
9.13272e-04,0.06,0.02
9.13280e-04,0.04,0.06
9.13288e-04,0.04,0.02
9.13296e-04,0.04,0.06
9.13304e-04,0.06,0.02
9.13312e-04,0.06,0.06
9.13320e-04,0.06,0.02
9.13328e-04,0.04,0.06
9.13336e-04,0.02,0.02
9.13344e-04,0.06,0.06
9.13352e-04,0.06,0.02
9.13360e-04,0.04,0.06
9.13368e-04,0.04,0.02
9.13376e-04,0.06,0.06
9.13384e-04,0.06,0.02
9.13392e-04,0.04,0.06
9.13400e-04,0.04,0.02
9.13408e-04,0.04,0.06
9.13416e-04,0.04,0.04
9.13424e-04,0.06,0.06
9.13432e-04,0.02,0.02
9.13440e-04,0.06,0.06
9.13448e-04,0.04,0.02
9.13456e-04,0.04,0.06
9.13464e-04,0.06,0.02
9.13472e-04,0.02,0.06
9.13480e-04,0.04,0.02
9.13488e-04,0.06,0.06
9.13496e-04,0.04,0.02
9.13504e-04,0.04,0.06
9.13512e-04,0.04,0.02
9.13520e-04,0.06,0.06
9.13528e-04,0.04,0.02
9.13536e-04,0.04,0.06
9.13544e-04,0.04,0.02
9.13552e-04,0.06,0.06
9.13560e-04,0.02,0.02
9.13568e-04,0.06,0.06
9.13576e-04,0.04,-3.33786e-08
9.13584e-04,0.06,0.06
9.13592e-04,0.04,0.02
9.13600e-04,0.06,0.06
9.13608e-04,0.04,0.02
9.13616e-04,0.04,0.06
9.13624e-04,0.06,0.02
9.13632e-04,0.04,0.06
9.13640e-04,0.04,-3.33786e-08
9.13648e-04,0.04,0.06
9.13656e-04,0.06,0.02
9.13664e-04,0.04,0.06
9.13672e-04,0.06,0.02
9.13680e-04,0.04,0.06
9.13688e-04,0.04,0.04
9.13696e-04,0.06,0.06
9.13704e-04,0.04,0.02
9.13712e-04,0.04,0.06
9.13720e-04,0.04,0.02
9.13728e-04,0.04,0.06
9.13736e-04,0.04,0.02
9.13744e-04,0.06,0.06
9.13752e-04,0.06,0.02
9.13760e-04,0.04,0.06
9.13768e-04,0.04,0.02
9.13776e-04,0.06,0.06
9.13784e-04,0.06,0.02
9.13792e-04,0.04,0.06
9.13800e-04,0.04,0.04
9.13808e-04,0.04,0.06
9.13816e-04,0.06,0.02
9.13824e-04,0.06,0.06
9.13832e-04,0.06,0.02
9.13840e-04,0.04,0.06
9.13848e-04,0.06,0.02
9.13856e-04,0.04,0.06
9.13864e-04,0.04,0.02
9.13872e-04,0.04,0.06
9.13880e-04,0.04,0.04
9.13888e-04,0.02,0.06
9.13896e-04,0.06,0.02
9.13904e-04,0.06,0.06
9.13912e-04,0.04,0.02
9.13920e-04,0.06,0.08
9.13928e-04,0.06,0.04
9.13936e-04,0.06,0.06
9.13944e-04,0.06,0.02
9.13952e-04,0.04,0.06
9.13960e-04,0.04,0.02
9.13968e-04,0.06,0.06
9.13976e-04,0.04,0.02
9.13984e-04,0.04,0.06
9.13992e-04,0.04,0.04
9.14000e-04,0.04,0.06
9.14008e-04,0.06,0.04
9.14016e-04,0.02,0.06
9.14024e-04,0.06,0.02
9.14032e-04,0.04,0.06
9.14040e-04,0.04,0.02
9.14048e-04,0.02,0.06
9.14056e-04,0.02,0.02
9.14064e-04,0.04,0.06
9.14072e-04,0.06,0.02
9.14080e-04,0.02,0.06
9.14088e-04,0.06,0.02
9.14096e-04,0.06,0.06
9.14104e-04,0.04,0.02
9.14112e-04,0.04,0.06
9.14120e-04,0.04,0.02
9.14128e-04,0.06,0.04
9.14136e-04,0.06,0.02
9.14144e-04,0.04,0.06
9.14152e-04,0.04,0.02
9.14160e-04,0.02,0.08
9.14168e-04,0.04,0.02
9.14176e-04,0.04,0.06
9.14184e-04,0.06,0.02
9.14192e-04,0.06,0.06
9.14200e-04,0.04,0.02
9.14208e-04,0.04,0.06
9.14216e-04,0.04,0.02
9.14224e-04,0.04,0.04
9.14232e-04,0.06,0.02
9.14240e-04,0.06,0.04
9.14248e-04,0.04,0.02
9.14256e-04,0.06,0.06
9.14264e-04,0.04,0.02
9.14272e-04,0.02,0.06
9.14280e-04,0.06,0.02
9.14288e-04,0.04,0.04
9.14296e-04,0.04,0.02
9.14304e-04,0.02,0.06
9.14312e-04,0.06,0.02
9.14320e-04,0.04,0.06
9.14328e-04,0.04,0.02
9.14336e-04,0.04,0.06
9.14344e-04,0.04,0.02
9.14352e-04,0.06,0.06
9.14360e-04,0.04,0.02
9.14368e-04,0.06,0.06
9.14376e-04,0.06,0.02
9.14384e-04,0.04,0.06
9.14392e-04,0.04,0.02
9.14400e-04,0.06,0.06
9.14408e-04,0.06,0.02
9.14416e-04,0.04,0.06
9.14424e-04,0.04,0.04
9.14432e-04,0.04,0.06
9.14440e-04,0.04,0.02
9.14448e-04,0.04,0.06
9.14456e-04,0.04,0.02
9.14464e-04,0.04,0.04
9.14472e-04,0.04,0.02
9.14480e-04,0.04,0.06
9.14488e-04,0.02,0.02
9.14496e-04,0.04,0.06
9.14504e-04,0.04,0.02
9.14512e-04,0.04,0.06
9.14520e-04,0.04,0.02
9.14528e-04,0.04,0.06
9.14536e-04,0.04,0.02
9.14544e-04,0.04,0.06
9.14552e-04,0.06,0.02
9.14560e-04,0.04,0.04
9.14568e-04,0.04,0.02
9.14576e-04,0.04,0.06
9.14584e-04,0.04,0.02
9.14592e-04,0.06,0.08
9.14600e-04,0.08,0.02
9.14608e-04,0.04,0.06
9.14616e-04,0.04,0.02
9.14624e-04,0.06,0.08
9.14632e-04,0.04,0.02
9.14640e-04,0.04,0.06
9.14648e-04,0.06,0.02
9.14656e-04,0.06,0.04
9.14664e-04,0.02,0.02
9.14672e-04,0.04,0.06
9.14680e-04,0.04,0.02
9.14688e-04,0.04,0.06
9.14696e-04,0.04,0.02
9.14704e-04,0.06,0.04
9.14712e-04,0.04,0.02
9.14720e-04,0.04,0.06
9.14728e-04,0.04,0.02
9.14736e-04,0.04,0.06
9.14744e-04,0.04,0.02
9.14752e-04,0.06,0.06
9.14760e-04,0.04,0.02
9.14768e-04,0.02,0.06
9.14776e-04,0.04,0.02
9.14784e-04,0.02,0.04
9.14792e-04,0.04,0.02
9.14800e-04,0.04,0.06
9.14808e-04,0.04,-3.33786e-08
9.14816e-04,0.04,0.06
9.14824e-04,0.04,0.02
9.14832e-04,0.04,0.06
9.14840e-04,0.04,0.02
9.14848e-04,0.04,0.04
9.14856e-04,0.04,0.02
9.14864e-04,0.04,0.08
9.14872e-04,0.04,0.02
9.14880e-04,0.04,0.06
9.14888e-04,0.06,0.02
9.14896e-04,0.06,0.06
9.14904e-04,0.06,0.02
9.14912e-04,0.04,0.06
9.14920e-04,0.06,0.02
9.14928e-04,0.06,0.06
9.14936e-04,0.06,-3.33786e-08
9.14944e-04,0.04,0.06
9.14952e-04,0.04,0.02
9.14960e-04,0.06,0.06
9.14968e-04,0.04,0.02
9.14976e-04,0.04,0.06
9.14984e-04,0.04,0.02
9.14992e-04,0.04,0.06
9.15000e-04,0.04,0.02
9.15008e-04,0.02,0.04
9.15016e-04,0.04,0.02
9.15024e-04,0.04,0.06
9.15032e-04,0.04,-3.33786e-08
9.15040e-04,0.04,0.04
9.15048e-04,0.04,0.02
9.15056e-04,0.04,0.04
9.15064e-04,0.04,0.02
9.15072e-04,0.02,0.06
9.15080e-04,0.04,0.02
9.15088e-04,0.04,0.06
9.15096e-04,0.04,0.02
9.15104e-04,0.08,0.06
9.15112e-04,0.1,-0.02
9.15120e-04,0.04,0.1
